评论用户,评论概述,评论链接,星级评分,评论地点,评论时间,类型,是否购买,评论详情,觉得该评论有帮助的人数
Kenzo,Love!!,https://www.amazon.com/gp/customer-reviews/R1VFMDA876QDSS/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09DG54TKW,"5.0 "," the United States "," January 24, 2025",Size: LargeColor: Floral Black,Verified Purchase,This is beautiful,
S. & baby,Comfortable & flattering,https://www.amazon.com/gp/customer-reviews/R47CI6TVWCL1V/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09DG54TKW,"5.0 "," the United States "," January 20, 2025",Size: SmallColor: Green,Verified Purchase,"I like that it has lining, looks better with a bra in my opinion. The color is a little brighter than I anticipated but overall pretty and what I expected for the price I paid.",
Joey,Just get it!,https://www.amazon.com/gp/customer-reviews/R2VHDELYVN5LX3/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09DG54TKW,"5.0 "," the United States "," January 20, 2025",Size: MediumColor: Apricot,,Absolutely beautiful dress that is so flattering. It’s a must have. I wanna get it in every single color. I’m small chested so I fit into a medium.,
Andrew,Felt great!,https://www.amazon.com/gp/customer-reviews/R3JS2IGNOHZKAA/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09DG54TKW,"5.0 "," the United States "," January 7, 2025",Size: LargeColor: Solid Green,Verified Purchase,I felt like this dress was extremely flattering in my body. It hugged all the right places and made areas pop out that I wanted to like the girls and booty!,
Alice A,You'll get so many compliments!!,https://www.amazon.com/gp/customer-reviews/R3N5QY0RP4MPDR/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09DG54TKW,"5.0 "," the United States "," December 9, 2024",Size: SmallColor: Solid Black,Verified Purchase,"Wearing it makes me feel like a princess. Btw, I’ve received so many compliments on this piece! It looks chic and feels soft, plus it’s easy to clean. I wear a size S, and the Small fit perfectly. Highly recommend!",
Gabrielly Andrade,Best princess dress,https://www.amazon.com/gp/customer-reviews/R1JEVJE9C2WBU6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09DG54TKW,"5.0 "," the United States "," December 5, 2024",Size: LargeColor: Solid Pink,Verified Purchase,Love the fit of this dress!,
Leah,favorite dress 10/10,https://www.amazon.com/gp/customer-reviews/R1YMOXHI3SP9OM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09DG54TKW,"5.0 "," the United States "," December 4, 2024",Size: X-LargeColor: Blue,Verified Purchase,I'd buy this in every color. Super flattering. Giving cottage core 10/10 no complaints. Has a lining so it's not see-through,
A. Schulz,I’ve never felt so colorful and fun,https://www.amazon.com/gp/customer-reviews/R24U9NPRL3B48P/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09DG54TKW,"5.0 "," the United States "," December 1, 2024",Size: SmallColor: Deep Rose,Verified Purchase,Color was vibrant (holds up after wash - didn’t bleed on anything either). Easy to iron. I was able to tuck the strings into the top after tying in a bow (I didn’t want the strings to show personal preference but I think it looks beautiful on anyone either way). The slit was not too high which is good if someone wanted to wear spanx (hate chaffing right!). But truly stunning and the perfect color to wear to a colorful themed wedding reception dance party. Such a fun beautiful dress with good spin/twirl to the skirt :),
willmary,It’s okay,https://www.amazon.com/gp/customer-reviews/R1LEOEGV8EGKI8/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09DG54TKW,"3.0 "," the United States "," October 28, 2024",Size: MediumColor: Green,Verified Purchase,"Too long, I’m 5’2 I got a medium since I’m a bit thicker, and the material is not the best it’s like a table cloth sheet but it doesn’t look bad!",
Robert Little III,"Nice structure, cheap material",https://www.amazon.com/gp/customer-reviews/R2AXVTDASXVPU0/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09DG54TKW,"3.0 "," the United States "," October 17, 2024",Size: MediumColor: Green,Verified Purchase,"The dress is structured really nicely! But the material is 100% synthetic and feels like costume quality…. The colors are not 100% to the photos. I got the green one, and it’s a lot brighter, not really that earthy sage green. Was hoping to wear this to a fall wedding, but it’s much more of a spring sage than a fall sage if you know what I mean. I’m debating returning it, just because for the price it’s a little disappointing that it’s costume material… I’m 5’3 and weigh roughly 162-167lbs, I lift weights so I have a good amount of back muscle, and the M fits me really well. The stretchy material in the back is great for wider/built backs.",4
Natalie D.,Perfect!,https://www.amazon.com/gp/customer-reviews/R1OREYNGEKHUM5/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09DG54TKW,"5.0 "," the United States "," October 13, 2024",Size: X-LargeColor: Green,Verified Purchase,"Got many compliments when I wore this dress! I ordered an XL and it fit perfectly! (185lbs, 5’5 for reference). Will be buying other colors",
Melany Franklin,"Great dress, but the color is brighter than pictured",https://www.amazon.com/gp/customer-reviews/R1UCKI0S41LEVD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09DG54TKW,"4.0 "," the United States "," October 7, 2024",Size: MediumColor: Baby Pink,Verified Purchase,"Great fit, and a really comfortable dress! Just keep in mind the color is a bit of a brighter blue than pictured.",
Samantha,Nice dress,https://www.amazon.com/gp/customer-reviews/R151WHY9N2W7OK/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09DG54TKW,"5.0 "," the United States "," October 4, 2024",Size: MediumColor: Floral White,Verified Purchase,True to size! Wore to a Bridgerton tea party and wentbveryvwell with the theme!,
KT,cheap feeling,https://www.amazon.com/gp/customer-reviews/R2W6SKEYH60ZCO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09DG54TKW,"2.0 "," the United States "," September 30, 2024",Size: SmallColor: Blue,Verified Purchase,I didn't like the feeling of this fabric,
Lily Yang,Big,https://www.amazon.com/gp/customer-reviews/R2ZQMX8LKJMQ75/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09DG54TKW,"3.0 "," the United States "," September 29, 2024",Size: MediumColor: Solid Blue,Verified Purchase,Dress runs big.. got medium but it was very loose. The arms are too puffy and big also.this dress is more for tall and slim people.,
TheDeniseBianca,Beautiful,https://www.amazon.com/gp/customer-reviews/R1TZIOBIMCPBRI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09DG54TKW,"5.0 "," the United States "," September 28, 2024",Size: LargeColor: Solid Blue,Verified Purchase,If you’ve ever doubted yourself in dresses. Buy this dress and you’ll feel confident!,
kate pastorino,Beautiful Dress,https://www.amazon.com/gp/customer-reviews/R2C7EPUNPONBZB/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09DG54TKW,"5.0 "," the United States "," September 22, 2024",,Verified Purchase,Got so many compliments and people staring as I walked by. Love it! Fits true to size.,
Joseph Haefner,Beautiful Dress,https://www.amazon.com/gp/customer-reviews/R3TOXQWX4H4MRI/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09DG54TKW,"5.0 "," the United States "," September 18, 2024",Size: LargeColor: Solid Blue,Verified Purchase,So soft and extremely flattering. I am in love with this dress. I was hesitant to purchase for the price but it was definitely worth it. I bought it to wear to dinner for my anniversary and my husband loved it. It is a tiny bit bigger than I would like so maybe go down a size if you're in-between.,
Zachory H.,Lied about material,https://www.amazon.com/gp/customer-reviews/R3G4XULWRLSZ61/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09DG54TKW,"1.0 "," the United States "," September 17, 2024",Size: SmallColor: Light Green,Verified Purchase,"All the colors state they are 100% polyester except 2. 2 state they are 100% cotton, so I bought a color that said it was 100% cotton. Turns out it’s polyester and the Amazon page is just lying to your face.",
K. Labidi,"Cute, comfortable spring/summer dress.",https://www.amazon.com/gp/customer-reviews/R2W5CE5SKMEXHM/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09DG54TKW,"5.0 "," the United States "," September 9, 2024",Size: MediumColor: Apricot,Verified Purchase,"I was concerned that I looked a little too much like Mary-the-Milkmaid in this dress but I got several compliments when I wore it. It's very comfortable/easy to wear. Although the pattern is a bit sweeter than I normally wear, I like it a lot and have decided to embrace the innocent vibe.  From other review-photos, I can see that it looks great on various body types. For a pretty, sweet look, I highly recommend this dress.",2
Laci Eaton,Felt like a princess,https://www.amazon.com/gp/customer-reviews/R16IY3Y89AKD3J/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09DG54TKW,"5.0 "," the United States "," September 8, 2024",Size: LargeColor: Apricot,Verified Purchase,"I got a ton of compliments in this dress. I really like the way it accented the right curves and hid the others. It slimmed my figure some. I really enjoyed wearing this, it was comfortable too! I am very large busted and it accommodated that too. I highly recommend it!",6
Megan,Stained,https://www.amazon.com/gp/customer-reviews/R3E5QETD8RW8ST/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09DG54TKW,"1.0 "," the United States "," September 4, 2024",Size: SmallColor: Solid Blue,Verified Purchase,My dress got delivered with multiple huge yellow stains on it. It smelt like someone had already worn it. The dress quality wasn’t great but not terrible. I was hoping it would work because all the good reviews but super disappointed that I paid for a dirty dress.,
Ottoborg,Pretty but big,https://www.amazon.com/gp/customer-reviews/R1LJWNL8KGSF4L/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09DG54TKW,"4.0 "," the United States "," September 1, 2024",Size: SmallColor: Green,Verified Purchase,"The XS was too large on my chest and waist. For reference, I'm 5'4"", 100 lbs. Chest: 28 inches, waist: 24 inches",
Carla Jimenez,Polyester isn’t cotton,https://www.amazon.com/gp/customer-reviews/REG1E8L5DZCY6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B09DG54TKW,"1.0 "," the United States "," August 27, 2024",Size: MediumColor: Apricot,Verified Purchase,"The description said it was cotton, it isn’t.",
